id,REGION-CENTROID-COL,REGION-CENTROID-ROW,REGION-PIXEL-COUNT,SHORT-LINE-DENSITY-5,SHORT-LINE-DENSITY-2,VEDGE-MEAN,VEDGE-SD,HEDGE-MEAN,HEDGE-SD,INTENSITY-MEAN,RAWRED-MEAN,RAWBLUE-MEAN,RAWGREEN-MEAN,EXRED-MEAN,EXBLUE-MEAN,EXGREEN-MEAN,VALUE-MEAN,SATURATION-MEAN,HUE-MEAN,label
1086,0.53754944,0.22916667,0.0,0.0,0.0,0.089353606,0.0030661335,0.0658385,0.002802498,0.1980377,0.184765,0.2533137,0.15198752,0.6791045,0.44352943,0.2333966,0.2533137,0.4305578,0.20131806,6.0
1087,0.34387353,0.325,0.0,0.0,0.0,0.026615957,3.8840127E-4,0.081987575,0.0029173747,0.15569326,0.15802269,0.18851252,0.11847233,0.80037314,0.32588238,0.29981023,0.18851252,0.40368655,0.2381518,6.0
1088,0.34387353,0.25,0.0,0.3333333,0.5,0.049429666,7.917419E-4,0.10062111,0.0040955488,0.15569326,0.15883307,0.1892489,0.11691349,0.80597013,0.32941177,0.28842506,0.1892489,0.41629943,0.23625872,6.0
1089,0.34387353,0.43333334,0.0,0.0,0.0,0.05703423,0.0018374381,0.0931677,0.0030375991,0.15362768,0.15559158,0.18556702,0.11769291,0.79850745,0.32117647,0.3092979,0.18556702,0.3973624,0.23916551,6.0
1090,0.04743083,0.25833333,0.0,0.0,0.0,0.047528513,7.357227E-4,0.058385085,0.0022574922,0.13297185,0.14019448,0.15979381,0.097427905,0.8414179,0.2917647,0.31309298,0.15979381,0.42150384,0.25516373,6.0
1091,0.49802372,0.44583333,0.0,0.6666666,0.0,0.058935355,0.0015424023,0.07701862,0.006849957,0.15853344,0.15721232,0.1921944,0.1239283,0.7742537,0.33058825,0.31878558,0.1921944,0.3903984,0.22441842,6.0
1092,0.11067194,0.22916667,0.0,0.0,0.0,0.087452464,0.0021810248,0.048447203,0.00371084,0.15775885,0.15478119,0.19808543,0.11769291,0.76305974,0.36235294,0.27893737,0.19808543,0.43824613,0.22002797,6.0
1093,0.29249012,0.23333333,0.0,0.0,0.0,0.049429666,0.0010158197,0.040993787,0.0011140541,0.15517688,0.16450566,0.18483064,0.114575215,0.8488806,0.31058824,0.2751423,0.18483064,0.4148357,0.25507668,6.0
1094,0.0513834,0.4125,0.0,0.0,0.0,0.05893537,0.0053965426,0.059627328,7.373594E-4,0.12496773,0.13776337,0.14212076,0.09431021,0.8824627,0.24352941,0.3491461,0.14212076,0.36884832,0.28524053,6.0
1095,0.47826087,0.33333334,0.0,0.0,0.0,0.07604563,0.0020465779,0.04844719,9.2169846E-4,0.15672605,0.16045381,0.19072166,0.11691349,0.8097015,0.33176473,0.2808349,0.19072166,0.420716,0.23734233,6.0
1096,0.3715415,0.37083334,0.0,0.3333333,0.0,0.024714833,1.0830444E-4,0.02732918,8.2285E-4,0.14691454,0.15802269,0.17231223,0.10911925,0.863806,0.28823528,0.29601517,0.17231223,0.4010419,0.26309335,6.0
1097,0.56916994,0.37916666,0.0,0.0,0.0,0.030418243,6.124806E-4,0.058385085,0.0010713082,0.16085722,0.16126418,0.19734906,0.121590026,0.7854478,0.3447059,0.28463,0.19734906,0.41776258,0.22810362,6.0
1098,0.09881423,0.34166667,0.0,0.0,0.0,0.08555131,2.1287387E-4,0.04720497,0.006593483,0.14200878,0.13776337,0.17746687,0.10833983,0.7593283,0.33529413,0.3263757,0.17746687,0.4192332,0.22057158,6.0
1099,0.5494071,0.38333333,0.0,0.3333333,0.0,0.07414447,0.003439599,0.040993787,0.001562881,0.1523367,0.15478119,0.18556702,0.114575215,0.8022388,0.32705882,0.29601517,0.18556702,0.4162386,0.236673,6.0
1100,0.3241107,0.42916667,0.0,0.0,0.0,0.04752852,0.0011390623,0.043478254,4.301263E-4,0.13839401,0.1458671,0.16347569,0.104442716,0.8414179,0.28470588,0.32447818,0.16347569,0.39496386,0.2577818,6.0
1101,0.023715414,0.09583333,0.0,0.0,0.0,0.06844106,0.0037196935,0.03354037,0.0014667027,0.14175059,0.13290113,0.18483064,0.104442716,0.72761196,0.37176472,0.29981023,0.18483064,0.4663447,0.20498541,6.0
1102,0.3715415,0.40833333,0.0,0.0,0.0,0.03422053,4.929714E-4,0.043478254,0.0019689617,0.12032017,0.14019448,0.13254787,0.088074826,0.9328358,0.21882355,0.33776093,0.13549338,0.38499743,0.32114857,6.0
1103,0.39130434,0.41666666,0.0,0.0,0.0,0.055133067,9.1498496E-4,0.03602483,5.904211E-4,0.13891041,0.14424635,0.16494846,0.106001556,0.82649255,0.28941178,0.3320683,0.16494846,0.39170122,0.24556315,6.0
1104,0.14624506,0.39583334,0.0,0.0,0.0,0.07604563,0.002539549,0.04720497,0.0022655083,0.1394268,0.1458671,0.1664212,0.104442716,0.8339552,0.29411766,0.31688806,0.1664212,0.40815476,0.2495621,6.0
1105,0.08695652,0.3125,0.0,0.0,0.0,0.03041826,6.572963E-4,0.038509313,9.430723E-4,0.12961528,0.13533224,0.15611193,0.09586906,0.83208954,0.28941178,0.3263757,0.15611193,0.41791564,0.25226802,6.0
1106,0.37549406,0.30416667,0.0,0.0,0.0,0.051330812,0.0012884478,0.03602483,0.0016483734,0.16627938,0.17179902,0.1988218,0.12626655,0.81902987,0.32705882,0.27893737,0.1988218,0.39879107,0.24263752,6.0
1107,0.5731225,0.25416666,0.0,0.0,0.0,0.032319378,5.1164423E-4,0.03726707,4.1676703E-4,0.18280402,0.17341977,0.23490429,0.13639906,0.7108209,0.4247059,0.23149905,0.23490429,0.45092598,0.20755085,6.0
1108,0.1541502,0.25833333,0.0,0.3333333,0.0,0.04752853,0.0010942474,0.036024854,0.0018086669,0.14381616,0.14424635,0.17746687,0.1075604,0.7910448,0.32705882,0.30740038,0.17746687,0.42697316,0.22977832,6.0
1109,0.15019763,0.20416667,0.0,0.3333333,0.0,0.053231955,0.0011502673,0.05465839,0.0013999128,0.15775885,0.15559158,0.1988218,0.116134055,0.76865673,0.36588237,0.2675522,0.1988218,0.44663557,0.2240832,6.0
1110,0.031620555,0.3375,0.0,0.0,0.0,0.047528513,0.0024387129,0.05590061,6.331668E-4,0.13297185,0.136953,0.15979381,0.10054559,0.81902987,0.2917647,0.33586338,0.15979381,0.40102458,0.24738501,6.0
1111,0.37944663,0.275,0.0,0.0,0.5,0.041825086,0.0018673162,0.099378884,0.0047340556,0.17557448,0.17585088,0.21428573,0.13406079,0.7798508,0.35882354,0.2675522,0.21428573,0.4076231,0.22946882,6.0
1112,0.53754944,0.34583333,0.0,0.6666666,0.0,0.05703423,8.066804E-4,0.08198758,0.0020838417,0.14794733,0.15072934,0.18114875,0.10989868,0.80597013,0.32588238,0.29411766,0.18114875,0.42781135,0.23789023,6.0
1113,0.015810277,0.3375,0.0,0.0,0.0,0.04562738,4.9297116E-4,0.048447203,9.216989E-4,0.13038987,0.136953,0.1575847,0.09508963,0.83768654,0.29294118,0.31499052,0.1575847,0.4288601,0.25112742,6.0
1114,0.26877472,0.3375,0.0,0.3333333,0.0,0.064638786,0.0045562503,0.04472049,7.373587E-4,0.13503744,0.14748783,0.15463918,0.10210444,0.8768657,0.25764707,0.3320683,0.15463918,0.37657413,0.27463958,6.0
1115,0.3320158,0.1875,0.0,0.0,0.0,0.045627378,4.0334056E-4,0.028571416,0.0013277802,0.18435322,0.17017828,0.23858616,0.14029618,0.6772388,0.43529412,0.24857683,0.23858616,0.4427882,0.19826438,6.0
1116,0.15810277,0.20833333,0.0,0.0,0.0,0.0703422,0.001587219,0.034782603,0.0013999135,0.1515621,0.14829822,0.19072166,0.11301637,0.76305974,0.35529414,0.29032257,0.19072166,0.43704242,0.21939862,6.0
1117,0.3715415,0.19166666,0.0,0.0,0.0,0.06273762,0.0034395962,0.047204956,0.0012396172,0.18332043,0.17990275,0.2282769,0.13873734,0.7518657,0.39058825,0.24478179,0.2282769,0.42569095,0.21910916,6.0
1118,0.4743083,0.425,0.0,0.0,0.0,0.058935355,0.001542404,0.06583849,0.0011033667,0.14123419,0.1458671,0.16863035,0.1075604,0.8208955,0.29647058,0.3263757,0.16863035,0.39658895,0.24486326,6.0
1119,0.3320158,0.375,0.0,0.0,0.0,0.045627378,0.0012996513,0.028571425,8.789529E-4,0.14846373,0.15478119,0.17746687,0.11145753,0.8302239,0.30588236,0.3017078,0.17746687,0.4047922,0.24939765,6.0
1120,0.513834,0.3125,0.0,0.0,0.0,0.04752853,0.0012286945,0.037267093,0.0018594274,0.16937774,0.17179902,0.20765834,0.12626655,0.7966418,0.35529414,0.25616696,0.20765834,0.42459705,0.23391162,6.0
1121,0.47826087,0.39583334,0.0,0.3333333,0.0,0.05513308,6.012755E-4,0.036024846,0.0019689624,0.16059902,0.16045381,0.19808543,0.120810606,0.7817164,0.3494118,0.2808349,0.19808543,0.42334643,0.22636384,6.0
1122,0.26086956,0.20833333,0.0,0.0,0.0,0.036121678,5.116446E-4,0.018633539,2.8051712E-4,0.16550477,0.16531603,0.20324005,0.12548713,0.7798508,0.3517647,0.27893737,0.20324005,0.41575083,0.22550608,6.0
1123,0.25296444,0.17916666,0.0,0.0,0.0,0.060836513,0.0016880531,0.06086956,0.0031230883,0.17144333,0.16612642,0.21575849,0.12938425,0.74253726,0.38470593,0.2637571,0.21575849,0.4321665,0.2154603,6.0
1124,0.33596838,0.2625,0.0,0.3333333,0.0,0.04562739,0.0015685458,0.014906845,9.617727E-5,0.15620966,0.15802269,0.19145803,0.11691349,0.7966418,0.33764708,0.28463,0.19145803,0.42220616,0.23461224,6.0
1125,0.5533597,0.325,0.0,0.0,0.0,0.043726247,0.0014975879,0.037267078,0.0026609036,0.16653757,0.16855752,0.20176731,0.12704597,0.79477614,0.34,0.28273243,0.20176731,0.40502182,0.23170163,6.0
1126,0.26877472,0.2625,0.0,0.6666666,0.0,0.13307984,0.010023751,0.04844721,0.0017872938,0.16447198,0.16450566,0.20250368,0.1239283,0.7817164,0.35294122,0.2751423,0.20250368,0.4202516,0.23126997,6.0
1127,0.06324111,0.22083333,0.0,0.0,0.0,0.049429655,0.0013743436,0.03726707,0.0010258906,0.13168088,0.1280389,0.1664212,0.098207325,0.76679105,0.32941177,0.3282732,0.1664212,0.44109204,0.21634117,6.0
1128,0.015810277,0.375,0.0,0.0,0.0,0.07984791,0.002330411,0.03975155,4.381404E-4,0.11799639,0.1337115,0.1318115,0.088074826,0.9048507,0.22588237,0.3548387,0.13402061,0.3768521,0.30773398,6.0
1129,0.3043478,0.40416667,0.0,0.0,0.0,0.028517116,4.3695196E-4,0.03602483,8.4689393E-4,0.11928737,0.13857374,0.1318115,0.087295406,0.9291045,0.22000001,0.33965844,0.13254787,0.37883934,0.31471658,6.0
1130,0.49802372,0.45833334,0.0,0.0,0.0,0.057034213,8.066814E-4,0.0447205,0.0017632484,0.16111541,0.15802269,0.19955817,0.123148866,0.76119405,0.35411763,0.29411766,0.19955817,0.4155243,0.21882057,6.0
1131,0.27667984,0.32916668,0.0,0.0,0.0,0.09505704,0.0020913924,0.11428571,0.002361686,0.15775885,0.16045381,0.19293079,0.11769291,0.8022388,0.33764708,0.27893737,0.19293079,0.4204864,0.23869844,6.0
1132,0.09090909,0.19583334,0.0,0.0,0.0,0.030418266,1.6432417E-4,0.031055896,0.0016483718,0.14588174,0.1458671,0.18114875,0.10833983,0.7873134,0.33529413,0.29791272,0.18114875,0.4347433,0.22816516,6.0
1133,0.011857707,0.31666666,0.0,0.3333333,0.0,0.09505703,0.0031221507,0.06086956,0.0031551484,0.12083656,0.13290113,0.13917527,0.089633666,0.87873137,0.2482353,0.345351,0.13991164,0.39173108,0.28972667,6.0
1134,0.58498025,0.44166666,0.0,0.6666666,0.0,0.028517101,2.5768968E-4,0.022360241,3.2059092E-4,0.14794733,0.15397082,0.17452136,0.113795795,0.82835823,0.29411766,0.32258064,0.17452136,0.38262922,0.24673213,6.0
1135,0.3083004,0.19166666,0.0,0.0,0.0,0.058935367,0.0016320331,0.04347826,0.0014239571,0.1869352,0.17504051,0.24005891,0.14185502,0.6921641,0.43058822,0.2409867,0.24005891,0.44050935,0.20254666,6.0
1136,0.08300395,0.20416667,0.0,0.0,0.0,0.017110266,3.0250548E-4,0.028571425,5.2630313E-4,0.13891041,0.14100486,0.17083947,0.10288387,0.80410445,0.31764707,0.3092979,0.17083947,0.43048432,0.23404528,6.0
1137,0.3952569,0.25416666,0.0,0.0,0.0,0.085551344,0.004784064,0.03975155,0.004541702,0.18461141,0.17179902,0.23711342,0.1410756,0.6865671,0.42705885,0.25237194,0.23711342,0.4368953,0.20112246,6.0
1138,0.24901186,0.2625,0.0,0.0,0.0,0.045627367,5.82602E-4,0.031055909,6.545394E-4,0.14743093,0.15316045,0.17820324,0.10911925,0.82649255,0.31411764,0.2922201,0.17820324,0.41920358,0.2501305,6.0
1139,0.5494071,0.4375,0.0,0.0,0.0,0.03231941,2.875669E-4,0.019875785,5.3431795E-5,0.15414408,0.15559158,0.18630339,0.11847233,0.79477614,0.32235295,0.31119543,0.18630339,0.39844838,0.23064299,6.0
1140,0.07905138,0.175,0.0,0.0,0.0,0.030418256,5.228481E-4,0.026086954,3.1257572E-4,0.1502711,0.15235008,0.18188512,0.114575215,0.80037314,0.31882352,0.31119543,0.18188512,0.40413755,0.23200907,6.0
1141,0.09881423,0.23333333,0.0,0.3333333,0.0,0.03422053,8.963132E-4,0.054658387,0.0022975672,0.1394268,0.1426256,0.17157586,0.10210444,0.8115672,0.31882352,0.29981023,0.17157586,0.4369392,0.23855214,6.0
1142,0.3083004,0.35,0.0,0.0,0.0,0.05703422,0.0037645102,0.0559006,0.0051855557,0.14717273,0.15397082,0.17378497,0.11223695,0.8339552,0.29411766,0.31688806,0.17378497,0.38836312,0.24990973,6.0
1143,0.29249012,0.2,0.0,0.0,0.0,0.036121666,7.805373E-4,0.065838516,0.0018407246,0.1747999,0.16288492,0.22754052,0.13016367,0.69589555,0.42588234,0.24478179,0.22754052,0.45942742,0.20277266,6.0
1144,0.37944663,0.3125,0.0,0.3333333,0.0,0.051330812,8.402921E-4,0.07950311,0.0015602094,0.16602118,0.17017828,0.20029455,0.12548713,0.8097015,0.33529413,0.2751423,0.20029455,0.40554056,0.24100517,6.0
1145,0.023715414,0.42916667,0.0,0.0,0.0,0.03992395,7.954768E-4,0.04720497,9.190269E-4,0.10121353,0.117504045,0.11340206,0.07248636,0.9141791,0.21411765,0.3643264,0.115611196,0.40864444,0.3130662,6.0
1146,0.011857707,0.12083333,0.0,0.0,0.0,0.045627397,0.002733752,0.024844728,0.0015281496,0.119803764,0.11426256,0.15463918,0.088074826,0.75746274,0.32705882,0.34155595,0.15463918,0.4630599,0.21162425,6.0
1147,0.26482213,0.44166666,0.0,0.0,0.0,0.015209122,2.0913946E-4,0.036024842,0.0015521934,0.1386522,0.15072934,0.15979381,0.104442716,0.8731343,0.26588234,0.32258064,0.15979381,0.38127685,0.27265093,6.0
1148,0.5770751,0.24166666,0.0,0.0,0.0,0.070342205,0.0029316866,0.04223604,0.0018487412,0.17893106,0.17098865,0.2282769,0.13406079,0.7220149,0.41058826,0.24288426,0.2282769,0.44485995,0.2103169,6.0
1149,0.5256917,0.3875,0.0,0.0,0.0,0.08174906,0.0018561125,0.059627317,0.0025647273,0.1518203,0.15235008,0.18777615,0.11301637,0.7891791,0.34,0.28842506,0.18777615,0.43039906,0.23073731,6.0
1150,0.32806325,0.16666667,0.0,0.0,0.0,0.0608365,0.0016432395,0.05962734,6.411814E-4,0.17944746,0.16531603,0.23269515,0.13639906,0.6791045,0.4294118,0.25616696,0.23269515,0.44611752,0.1966109,6.0
1151,0.03557312,0.20833333,0.0,0.3333333,0.0,0.07604562,0.003211781,0.06956521,0.005182885,0.13219726,0.13614263,0.1605302,0.098207325,0.81902987,0.29882354,0.32447818,0.1605302,0.41952246,0.24392362,6.0
1152,0.47035572,0.40416667,0.0,0.3333333,0.0,0.020912543,6.460915E-4,0.021118002,1.09535256E-4,0.15285309,0.15316045,0.18703976,0.116134055,0.7873134,0.33176473,0.30360532,0.18703976,0.41213372,0.22842453,6.0
1153,0.5335968,0.275,0.0,0.6666666,0.0,0.064638786,0.0015087904,0.06832298,0.0040528006,0.18409503,0.17909238,0.2282769,0.14185502,0.7406717,0.38705885,0.2618596,0.2282769,0.4132174,0.21409711,6.0
1154,0.56916994,0.375,0.0,0.3333333,0.0,0.0190114,1.19508295E-4,0.036024842,4.301254E-4,0.15646785,0.15721232,0.19366716,0.116134055,0.7891791,0.34705883,0.27703986,0.19366716,0.43281928,0.22997089,6.0
1155,0.027667984,0.37916666,0.0,0.0,0.0,0.064638786,0.0018673157,0.043478254,0.0023536698,0.12496773,0.13533224,0.14506628,0.09353078,0.86567163,0.25764707,0.3434535,0.14506628,0.39032918,0.26812664,6.0
1156,0.26877472,0.29166666,0.0,0.0,0.0,0.062737636,0.0022295741,0.040993787,7.293437E-4,0.13839401,0.14829822,0.16347569,0.10210444,0.8582089,0.28470588,0.30740038,0.16347569,0.41030994,0.2638724,6.0
1157,0.26086956,0.22083333,0.0,0.0,0.0,0.07224333,0.0021362097,0.053416148,0.0024819097,0.15672605,0.16045381,0.19145803,0.116134055,0.8097015,0.33529413,0.2751423,0.19145803,0.42692268,0.2381381,6.0
1158,0.35177866,0.375,0.0,0.3333333,0.0,0.030418266,3.884014E-4,0.038509317,0.0013598405,0.1399432,0.14829822,0.16568483,0.104442716,0.84701496,0.28823528,0.31309298,0.16568483,0.40403765,0.2558567,6.0
1159,0.49011856,0.1875,0.0,0.0,0.0,0.09125473,0.0036748776,0.06086955,0.0011354246,0.19958688,0.1904376,0.24963182,0.15510522,0.7070896,0.41882354,0.24478179,0.24963182,0.41393992,0.20552814,6.0
1160,0.16205534,0.1875,0.0,0.0,0.0,0.036121666,9.597999E-4,0.029813655,0.0011541268,0.15853344,0.15397082,0.20029455,0.11847233,0.7518657,0.36941177,0.27893737,0.20029455,0.44070765,0.215685,6.0
1161,0.03952569,0.40416667,0.0,0.0,0.0,0.04562738,8.066809E-4,0.031055897,6.865986E-4,0.12316034,0.13857374,0.13991164,0.09041309,0.9011194,0.24117649,0.33396587,0.13991164,0.38875645,0.29245302,6.0
1162,0.26877472,0.26666668,0.0,0.3333333,0.0,0.07224334,0.0014191606,0.03354038,0.0015949387,0.15853344,0.16045381,0.19440354,0.11847233,0.7966418,0.34117648,0.27893737,0.19440354,0.4235012,0.23541623,6.0
1163,0.0039525693,0.1375,0.0,0.0,0.0,0.074144505,0.0024088367,0.05341616,0.001103366,0.13064808,0.12641816,0.16715758,0.09586906,0.76305974,0.33764708,0.31878558,0.16715758,0.45768142,0.21663997,6.0
1164,0.54545456,0.3125,0.0,0.3333333,0.0,0.049429666,0.0012847139,0.027329186,9.5108605E-4,0.18461141,0.17666125,0.23195876,0.14185502,0.7201492,0.40235296,0.2580645,0.23195876,0.4214949,0.2080607,6.0
1165,0.04743083,0.38333333,0.0,0.0,0.0,0.047528517,6.0127594E-4,0.050931677,0.0015521944,0.11257423,0.12884928,0.12665685,0.08183944,0.9104477,0.22588237,0.3491461,0.12886599,0.39890292,0.306374,6.0
1166,0.3478261,0.325,0.0,0.0,0.0,0.058935355,0.0029316864,0.06583851,0.0035077943,0.1525949,0.15559158,0.18409427,0.116134055,0.80597013,0.31882352,0.30550283,0.18409427,0.4004446,0.24053933,6.0
1167,0.37549406,0.2875,0.0,0.3333333,0.0,0.053231947,0.004197727,0.055900622,0.0013705258,0.18125485,0.17504051,0.2282769,0.13717848,0.73320895,0.4,0.24857683,0.2282769,0.4324709,0.21330439,6.0
1168,0.08695652,0.32083333,0.0,0.0,0.0,0.06844108,0.0032267226,0.06583851,7.50717E-4,0.14355797,0.136953,0.18114875,0.10989868,0.74253726,0.34588233,0.3263757,0.18114875,0.42490423,0.21136497,6.0
1169,0.09090909,0.3,0.0,0.0,0.0,0.095057026,0.0049595917,0.080745324,0.0017124881,0.13064808,0.1393841,0.1539028,0.097427905,0.85261196,0.27411765,0.33017078,0.15463918,0.39992693,0.2664844,6.0
1170,0.3478261,0.175,0.0,0.0,0.0,0.07224333,0.0017328695,0.06335403,0.0021720026,0.18874258,0.16612642,0.2540501,0.1410756,0.6175373,0.48941177,0.22201137,0.2540501,0.4747726,0.18579103,6.0
1171,0.37944663,0.26666668,0.0,0.0,0.5,0.06844108,0.0019270681,0.084472045,0.00598436,0.17325072,0.17504051,0.20986745,0.13250194,0.7910448,0.3482353,0.27324477,0.20986745,0.40211964,0.23358867,6.0
1172,0.35177866,0.41666666,0.0,0.0,0.0,0.05703422,0.0014789135,0.029813655,7.3735905E-4,0.12987348,0.14424635,0.1472754,0.097427905,0.891791,0.24588235,0.33586338,0.1472754,0.37431172,0.28713813,6.0
1173,0.09090909,0.225,0.0,0.0,0.0,0.041825112,0.0017776863,0.052173924,0.0016991323,0.14510716,0.14667746,0.17746687,0.10911925,0.79850745,0.32117647,0.3092979,0.17746687,0.41941756,0.23139197,6.0
1174,0.28458497,0.38333333,0.0,0.0,0.0,0.04372622,3.3238245E-4,0.02484471,0.0011113808,0.1278079,0.14019448,0.14948454,0.09275136,0.87873137,0.26588234,0.31688806,0.14948454,0.41030627,0.27645737,6.0
1175,0.34387353,0.32083333,0.0,0.0,0.0,0.028517101,4.817674E-4,0.06459627,0.0017205023,0.15440227,0.15559158,0.18851252,0.11691349,0.79291046,0.33176473,0.29791272,0.18851252,0.41330814,0.23341753,6.0
1176,0.4743083,0.20416667,0.0,0.0,0.0,0.077946775,0.002349083,0.06459627,0.002073154,0.18641879,0.17990275,0.23343152,0.14263445,0.72947764,0.40117648,0.2504744,0.23343152,0.4223002,0.21288157,6.0
1177,0.35573122,0.43333334,0.0,0.3333333,0.0,0.058935367,0.0014527731,0.08695652,0.0020410956,0.13891041,0.14991896,0.15979381,0.106001556,0.86567163,0.2647059,0.3320683,0.15979381,0.37532148,0.26914644,6.0
1178,0.1027668,0.2375,0.0,0.0,0.0,0.04752852,0.001497588,0.03975155,0.003676109,0.15052931,0.14910859,0.18851252,0.11145753,0.7761194,0.3494118,0.2865275,0.18851252,0.440354,0.22560506,6.0
1179,0.11067194,0.37083334,0.0,0.0,0.0,0.07604564,0.0013743462,0.05962734,0.002628845,0.14381616,0.15235008,0.16936672,0.10833983,0.84701496,0.28823528,0.31309298,0.16936672,0.39433068,0.2559277,6.0
1180,0.08695652,0.425,0.0,0.0,0.0,0.024714824,0.0010046157,0.0621118,0.0020090335,0.10250452,0.124797404,0.11192931,0.07092751,0.95522386,0.20117648,0.3434535,0.12150221,0.4513593,0.3472544,6.0
1181,0.1541502,0.30833334,0.0,0.3333333,0.0,0.038022812,5.2284886E-4,0.055900633,4.728712E-4,0.14717273,0.15153971,0.179676,0.10833983,0.8171642,0.32235295,0.28842506,0.179676,0.42873532,0.24178293,6.0
1182,0.11462451,0.37916666,0.0,0.0,0.0,0.04182508,1.1950817E-4,0.029813655,5.7706336E-4,0.14123419,0.14829822,0.16568483,0.10833983,0.83768654,0.28235295,0.3320683,0.16568483,0.38105944,0.24998558,6.0
1183,0.30039525,0.27916667,0.0,0.0,0.0,0.076045655,0.0023602874,0.044720493,0.0042318013,0.17144333,0.17504051,0.20692195,0.13016367,0.80410445,0.342353,0.2694497,0.20692195,0.40196496,0.24069332,6.0
1184,0.37549406,0.3375,0.0,0.3333333,0.0,0.114068456,0.003002645,0.039751556,4.7019956E-4,0.15956624,0.15883307,0.19734906,0.12003117,0.7779851,0.35058823,0.28273243,0.19734906,0.422223,0.22857197,6.0
1185,0.5770751,0.3375,0.0,0.0,0.0,0.038022812,4.332184E-4,0.0310559,0.001616313,0.1634392,0.16612642,0.1988218,0.123148866,0.80037314,0.34,0.27703986,0.1988218,0.4143562,0.23339427,6.0
1186,0.16205534,0.2,0.0,0.0,0.0,0.062737636,0.003529228,0.045962725,6.2248047E-4,0.1520785,0.15153971,0.19072166,0.11145753,0.7817164,0.35294122,0.2751423,0.19072166,0.44514215,0.22888064,6.0
1187,0.0039525693,0.21666667,0.0,0.0,0.0,0.041825082,5.6766387E-4,0.033540368,5.0493097E-4,0.12600051,0.12560779,0.15684831,0.09353078,0.7910448,0.3094118,0.33586338,0.15684831,0.43502074,0.22837108,6.0
1188,0.11857708,0.39583334,0.0,0.0,0.0,0.055133067,7.357233E-4,0.01614907,8.468939E-4,0.13323005,0.1426256,0.15684831,0.098986745,0.85634327,0.2764706,0.32258064,0.15684831,0.40322387,0.26182404,6.0
1189,0.12648222,0.3875,0.0,0.3333333,0.0,0.053231955,9.710041E-4,0.068322994,0.0036360358,0.14071779,0.14748783,0.16494846,0.10833983,0.8358209,0.28117648,0.33586338,0.16494846,0.38036656,0.24993879,6.0
1190,0.31620553,0.3625,0.0,0.3333333,0.0,0.041825112,4.3321776E-4,0.042236023,0.0023296282,0.14562355,0.15316045,0.17157586,0.1106781,0.8395522,0.29058823,0.31688806,0.17157586,0.38914663,0.25438443,6.0
1191,0.019762846,0.32916668,0.0,0.0,0.0,0.066539936,6.012757E-4,0.02981367,0.0013144235,0.12625872,0.136953,0.14653903,0.09431021,0.8675373,0.25882354,0.33965844,0.14653903,0.38846022,0.2716777,6.0
1192,0.2964427,0.29166666,0.0,0.3333333,0.0,0.064638786,0.0016880526,0.029813664,0.0017311894,0.15827523,0.16288492,0.19072166,0.11925175,0.8152985,0.32470587,0.2865275,0.19072166,0.40920117,0.24130677,6.0
1193,0.56916994,0.32916668,0.0,0.0,0.0,0.03422053,5.826033E-4,0.044720493,2.8853104E-4,0.17325072,0.17260939,0.21354933,0.1309431,0.7742537,0.36588237,0.2618596,0.21354933,0.4205985,0.2246619,6.0
1194,0.5217391,0.23333333,0.0,0.0,0.0,0.04752852,0.0014079569,0.04720497,8.8696904E-4,0.18925898,0.18314424,0.23784979,0.14341387,0.73134327,0.40941176,0.23529412,0.23784979,0.42930815,0.21418387,6.0
1195,0.31225297,0.35,0.0,0.0,0.0,0.0418251,0.0010158205,0.021118002,3.9806662E-4,0.14923832,0.15559158,0.17673048,0.113795795,0.8302239,0.29882354,0.31309298,0.17673048,0.39043593,0.2479324,6.0
1196,0.29249012,0.4,0.0,0.3333333,0.0,0.03992395,3.4732092E-4,0.03975155,0.0011113816,0.116447195,0.136953,0.12886599,0.08339829,0.9384328,0.21882355,0.3320683,0.13107511,0.39931142,0.32101935,6.0
1197,0.48221344,0.3875,0.0,0.0,0.0,0.07794677,0.0021250055,0.08944099,0.0014426603,0.15285309,0.14991896,0.18998528,0.116134055,0.76492536,0.34588233,0.30360532,0.18998528,0.4213954,0.22082616,6.0
1198,0.11462451,0.1875,0.0,0.0,0.0,0.053231932,4.3321724E-4,0.03354036,9.2169835E-4,0.16524658,0.16126418,0.20765834,0.1239283,0.7537313,0.37411767,0.2694497,0.20765834,0.43595982,0.21746102,6.0
1199,0.36758894,0.23333333,0.0,0.0,0.0,0.08745247,0.0033910477,0.03478261,8.549089E-4,0.16550477,0.16693678,0.20397645,0.123148866,0.7910448,0.35529414,0.2618596,0.20397645,0.42989677,0.23066708,6.0
1200,0.3478261,0.4,0.0,0.3333333,0.0,0.049429663,0.0019569476,0.042236034,0.001976977,0.13168088,0.14505672,0.15169367,0.097427905,0.88432837,0.25882354,0.32258064,0.15243004,0.39465594,0.2830958,6.0
1201,0.33596838,0.32083333,0.0,0.3333333,0.0,0.07034223,0.0019009275,0.03850931,0.0024498468,0.14743093,0.15640195,0.17452136,0.10989868,0.8488806,0.29647058,0.29791272,0.17452136,0.40511805,0.25712752,6.0
1202,0.25296444,0.26666668,0.0,0.0,0.0,0.020912543,3.3238265E-4,0.016149063,1.4159408E-4,0.14872193,0.15397082,0.179676,0.1106781,0.8227612,0.31529415,0.29411766,0.179676,0.41704598,0.24409857,6.0
